divergence_id,corpus,locator,book,ambuda_reading,current_smith_reading,adjudication_status,provisional_rule,required_evidence,evidence_acquisition_route,purchase_or_contact_url,next_action
DIV-MAH-006,mahabharata,7.50.65,7,एतच्च सर्ववीराणां काङ्क्षितं भरतर्षभ / संग्रामेऽभिमुखा मृत्युं प्रप्नुयामेति मानद,एतच्च सर्ववीराणां काङ्क्षितं भरतर्षभ / संग्रामेऽभिमुखा मृत्युं प्राप्नुयामेति मानद,BLOCKED_PENDING_PRINT_EVIDENCE,Preserve both readings; do not silently normalize or select a winner.,BORI Critical Mahabharata printed parvan 7 with corrigenda and critical notes,INSTITUTIONAL_PERMISSION_OR_PHYSICAL_PURCHASE,https://bori.ac.in/wp-content/uploads/2024/03/List-of-books-with-Author-and-Lanugage.pdf,"Acquire the exact printed page and corrigenda, image the evidence page lawfully, and record which reading the edition supports."
DIV-MAH-007,mahabharata,7.61.14,7,उपास्यमानो बहुभिः कुरुपाण्डवसात्वतैः / सूत तस्य गृहे शब्धो नाद्य द्रौणेर्यथा पुरा,उपास्यमानो बहुभिः कुरुपाण्डवसात्वतैः / सूत तस्य गृहे शब्दो नाद्य द्रौणेर्यथा पुरा,BLOCKED_PENDING_PRINT_EVIDENCE,Preserve both readings; do not silently normalize or select a winner.,BORI Critical Mahabharata printed parvan 7 with corrigenda and critical notes,INSTITUTIONAL_PERMISSION_OR_PHYSICAL_PURCHASE,https://bori.ac.in/wp-content/uploads/2024/03/List-of-books-with-Author-and-Lanugage.pdf,"Acquire the exact printed page and corrigenda, image the evidence page lawfully, and record which reading the edition supports."
DIV-MAH-008,mahabharata,7.67.27,7,अमर्षितस्तु हार्दिख्यः प्रविष्टे श्वेतवाहने / विधुन्वन्सशरं चापं पाञ्चाल्याभ्यां समागतः,अमर्षितस्तु हार्दिक्यः प्रविष्टे श्वेतवाहने / विधुन्वन्सशरं चापं पाञ्चाल्याभ्यां समागतः,BLOCKED_PENDING_PRINT_EVIDENCE,Preserve both readings; do not silently normalize or select a winner.,BORI Critical Mahabharata printed parvan 7 with corrigenda and critical notes,INSTITUTIONAL_PERMISSION_OR_PHYSICAL_PURCHASE,https://bori.ac.in/wp-content/uploads/2024/03/List-of-books-with-Author-and-Lanugage.pdf,"Acquire the exact printed page and corrigenda, image the evidence page lawfully, and record which reading the edition supports."
DIV-MAH-009,mahabharata,7.68.4,7,ते निवृत्य पुनः पार्थं सर्वतः पर्यवारयन् / रणे सपत्नान्निघ्नन्तं जिगीषन्तन्परान्युधि,ते निवृत्य पुनः पार्थं सर्वतः पर्यवारयन् / रणे सपत्नान्निघ्नन्तं जिगीषन्तṃ परान्युधि,BLOCKED_PENDING_PRINT_EVIDENCE,Preserve both readings; do not silently normalize or select a winner.,BORI Critical Mahabharata printed parvan 7 with corrigenda and critical notes,INSTITUTIONAL_PERMISSION_OR_PHYSICAL_PURCHASE,https://bori.ac.in/wp-content/uploads/2024/03/List-of-books-with-Author-and-Lanugage.pdf,"Acquire the exact printed page and corrigenda, image the evidence page lawfully, and record which reading the edition supports."
DIV-MAH-010,mahabharata,7.69.65,7,ततो जघान समरे वृत्रं देवपतिः स्वयम् / तं च मत्रमयं बन्धं वर्म चाङ्गिरसे ददौ,ततो जघान समरे वृत्रं देवपतिः स्वयम् / तं च मन्त्रमयं बन्धं वर्म चाङ्गिरसे ददौ,BLOCKED_PENDING_PRINT_EVIDENCE,Preserve both readings; do not silently normalize or select a winner.,BORI Critical Mahabharata printed parvan 7 with corrigenda and critical notes,INSTITUTIONAL_PERMISSION_OR_PHYSICAL_PURCHASE,https://bori.ac.in/wp-content/uploads/2024/03/List-of-books-with-Author-and-Lanugage.pdf,"Acquire the exact printed page and corrigenda, image the evidence page lawfully, and record which reading the edition supports."
DIV-MAH-011,mahabharata,7.80.8,7,सिंहलाङ्गूलमुग्रास्यं धजं वानरलक्षणम् / धनंजयस्य संग्रामे प्रत्यपश्याम भैरवम्,सिंहलाङ्गूलमुग्रास्यं ध्वजं वानरलक्षणम् / धनंजयस्य संग्रामे प्रत्यपश्याम भैरवम्,BLOCKED_PENDING_PRINT_EVIDENCE,Preserve both readings; do not silently normalize or select a winner.,BORI Critical Mahabharata printed parvan 7 with corrigenda and critical notes,INSTITUTIONAL_PERMISSION_OR_PHYSICAL_PURCHASE,https://bori.ac.in/wp-content/uploads/2024/03/List-of-books-with-Author-and-Lanugage.pdf,"Acquire the exact printed page and corrigenda, image the evidence page lawfully, and record which reading the edition supports."
DIV-MAH-012,mahabharata,7.86.4,7,एवंविधे तथा काले मदृशं प्रेक्ष्य संमतम् / वक्तुमर्हसि राजेन्द्र यथा पार्थं तथैव माम्,एवंविधे तथा काले मादृशं प्रेक्ष्य संमतम् / वक्तुमर्हसि राजेन्द्र यथा पार्थं तथैव माम्,BLOCKED_PENDING_PRINT_EVIDENCE,Preserve both readings; do not silently normalize or select a winner.,BORI Critical Mahabharata printed parvan 7 with corrigenda and critical notes,INSTITUTIONAL_PERMISSION_OR_PHYSICAL_PURCHASE,https://bori.ac.in/wp-content/uploads/2024/03/List-of-books-with-Author-and-Lanugage.pdf,"Acquire the exact printed page and corrigenda, image the evidence page lawfully, and record which reading the edition supports."
DIV-MAH-013,mahabharata,7.93.19,7,तथः शक्तिं गृहीत्वा तु रुक्मदण्डामयस्मयीम् / तरसा प्रेषयामास माधवस्य रथं प्रति,ततः शक्तिं गृहीत्वा तु रुक्मदण्डामयस्मयीम् / तरसा प्रेषयामास माधवस्य रथं प्रति,BLOCKED_PENDING_PRINT_EVIDENCE,Preserve both readings; do not silently normalize or select a winner.,BORI Critical Mahabharata printed parvan 7 with corrigenda and critical notes,INSTITUTIONAL_PERMISSION_OR_PHYSICAL_PURCHASE,https://bori.ac.in/wp-content/uploads/2024/03/List-of-books-with-Author-and-Lanugage.pdf,"Acquire the exact printed page and corrigenda, image the evidence page lawfully, and record which reading the edition supports."
DIV-MAH-014,mahabharata,7.109.17,7,दुर्योधनवचः श्रुत्वा ततो भारत दुर्मुखः / त्वरमाणोऽब्ययात्कर्णं भीमं चावारयच्छरैः,दुर्योधनवचः श्रुत्वा ततो भारत दुर्मुखः / त्वरमाणोऽभ्ययात्कर्णं भीमं चावारयच्छरैः,BLOCKED_PENDING_PRINT_EVIDENCE,Preserve both readings; do not silently normalize or select a winner.,BORI Critical Mahabharata printed parvan 7 with corrigenda and critical notes,INSTITUTIONAL_PERMISSION_OR_PHYSICAL_PURCHASE,https://bori.ac.in/wp-content/uploads/2024/03/List-of-books-with-Author-and-Lanugage.pdf,"Acquire the exact printed page and corrigenda, image the evidence page lawfully, and record which reading the edition supports."
DIV-MAH-015,mahabharata,7.116.20,7,स्वबाहुबलमाश्रित्य विदार्य च वरूथिनीम् / प्रेषितो धर्मपुत्रेण पर्थैषोऽभ्येति सात्यकिः,स्वबाहुबलमाश्रित्य विदार्य च वरूथिनीम् / प्रेषितो धर्मपुत्रेण पार्थैषोऽभ्येति सात्यकिः,BLOCKED_PENDING_PRINT_EVIDENCE,Preserve both readings; do not silently normalize or select a winner.,BORI Critical Mahabharata printed parvan 7 with corrigenda and critical notes,INSTITUTIONAL_PERMISSION_OR_PHYSICAL_PURCHASE,https://bori.ac.in/wp-content/uploads/2024/03/List-of-books-with-Author-and-Lanugage.pdf,"Acquire the exact printed page and corrigenda, image the evidence page lawfully, and record which reading the edition supports."
DIV-MAH-016,mahabharata,7.134.38,7,संजय उवाच / आयान्तं पाण्डवं दृष्ट्वा गजः प्रतिगजं यथा / असंभ्रान्ततरः कर्णः पर्त्युदीयाद्धनंजयम्,संजय उवाच / आयान्तं पाण्डवं दृष्ट्वा गजः प्रतिगजं यथा / असंभ्रान्ततरः कर्णः प्रत्युदीयाद्धनंजयम्,BLOCKED_PENDING_PRINT_EVIDENCE,Preserve both readings; do not silently normalize or select a winner.,BORI Critical Mahabharata printed parvan 7 with corrigenda and critical notes,INSTITUTIONAL_PERMISSION_OR_PHYSICAL_PURCHASE,https://bori.ac.in/wp-content/uploads/2024/03/List-of-books-with-Author-and-Lanugage.pdf,"Acquire the exact printed page and corrigenda, image the evidence page lawfully, and record which reading the edition supports."
DIV-MAH-017,mahabharata,14.26.15,14,कामचारी तु कामेन य इन्द्रियसुखे रतः / व्रतवारी सदैवैष य इन्द्रियजये रतः,कामचारी तु कामेन य इन्द्रियसुखे रतः / व्रतचारी सदैवैष य इन्द्रियजये रतः,BLOCKED_PENDING_PRINT_EVIDENCE,Preserve both readings; do not silently normalize or select a winner.,BORI Critical Mahabharata printed parvan 14 with corrigenda and critical notes,INSTITUTIONAL_PERMISSION_OR_PHYSICAL_PURCHASE,https://bori.ac.in/wp-content/uploads/2024/03/List-of-books-with-Author-and-Lanugage.pdf,"Acquire the exact printed page and corrigenda, image the evidence page lawfully, and record which reading the edition supports."
